# position,p_value_total
6.512000000000000000e+03,3.851167843563280679e-01
6.512000000000000000e+03,3.508962520369364735e-01
6.512000000000000000e+03,1.339851529965598378e-02
6.513000000000000000e+03,7.404188544872954969e-01
6.513000000000000000e+03,7.537570161144305780e-01
6.513000000000000000e+03,4.224757076468103056e-01
6.514000000000000000e+03,7.556279799625807703e-02
6.514000000000000000e+03,2.534854245880861692e-03
6.514000000000000000e+03,2.848693342989920899e-02
6.515000000000000000e+03,1.254149314985816832e-01
6.515000000000000000e+03,5.504254933912728492e-02
6.515000000000000000e+03,4.285110748989075583e-03
6.516000000000000000e+03,6.085460800289698158e-01
6.516000000000000000e+03,2.443116663648983167e-01
6.516000000000000000e+03,1.140684410646387870e-01
6.517000000000000000e+03,6.215824732934999153e-01
6.517000000000000000e+03,6.154263986963606214e-01
6.517000000000000000e+03,4.058784477035427551e-01
6.518000000000000000e+03,3.959804454101031879e-01
6.518000000000000000e+03,2.697809161687488716e-02
6.518000000000000000e+03,1.882431045929144897e-01
6.519000000000000000e+03,8.532802221015148847e-01
6.519000000000000000e+03,3.681574023779347199e-02
6.519000000000000000e+03,4.864506005190415983e-01
6.520000000000000000e+03,7.613615788520731176e-01
6.520000000000000000e+03,5.932766008811636294e-01
6.520000000000000000e+03,3.535518136278592571e-01
6.521000000000000000e+03,5.862152211962098347e-01
6.521000000000000000e+03,3.421449695213953923e-01
6.521000000000000000e+03,8.074114309855754401e-01
6.522000000000000000e+03,2.266883939887742172e-01
6.522000000000000000e+03,3.218661355543485092e-01
6.522000000000000000e+03,9.619771863117870803e-01
6.523000000000000000e+03,6.951536000965659046e-01
6.523000000000000000e+03,3.069587784416681897e-01
6.523000000000000000e+03,8.386142796789184395e-01
6.524000000000000000e+03,4.471603597078881998e-01
6.524000000000000000e+03,2.395437262357414387e-01
6.524000000000000000e+03,1.409861790089926847e-01
6.525000000000000000e+03,6.378779648741625952e-01
6.525000000000000000e+03,1.854064819844287448e-01
6.525000000000000000e+03,8.610054921841994169e-01
6.526000000000000000e+03,2.635041342265677100e-01
6.526000000000000000e+03,3.869877482044782324e-01
6.526000000000000000e+03,5.740841330194942360e-01
6.527000000000000000e+03,3.703301345886897411e-01
6.527000000000000000e+03,3.638119379564246358e-01
6.527000000000000000e+03,9.331884845192830458e-01
6.528000000000000000e+03,6.839278170076649177e-01
6.528000000000000000e+03,3.814955640050697316e-01
6.528000000000000000e+03,9.898605830164765029e-01
6.529000000000000000e+03,4.702758162834208555e-01
6.529000000000000000e+03,2.202305510290301083e-01
6.529000000000000000e+03,3.559056068561772257e-01
6.530000000000000000e+03,2.029694006880318757e-01
6.530000000000000000e+03,3.851167843563280679e-01
6.530000000000000000e+03,8.864747419880499857e-01
6.531000000000000000e+03,3.568712656165127783e-01
6.531000000000000000e+03,5.625565815679883785e-01
6.531000000000000000e+03,7.057154927877361539e-01
6.532000000000000000e+03,2.450962641076709636e-01
6.532000000000000000e+03,1.451505824129398214e-01
6.532000000000000000e+03,4.632144365984670054e-01
6.533000000000000000e+03,6.419216609330677947e-01
6.533000000000000000e+03,2.741263805902589001e-01
6.533000000000000000e+03,9.525016597259943207e-01
6.534000000000000000e+03,6.883336351016959842e-01
6.534000000000000000e+03,5.054016536906270618e-01
6.534000000000000000e+03,9.835234474017744422e-01
6.535000000000000000e+03,9.085038324582050961e-01
6.535000000000000000e+03,2.173939284205443911e-01
6.535000000000000000e+03,9.674090168386746402e-01
6.536000000000000000e+03,9.098919669261874565e-01
6.536000000000000000e+03,5.117991429778501883e-02
6.536000000000000000e+03,6.780735107731304945e-01
6.537000000000000000e+03,3.362303096143400283e-01
6.537000000000000000e+03,3.747359526827207521e-01
6.537000000000000000e+03,7.844770354276057178e-01
6.538000000000000000e+03,8.171887259339730702e-01
6.538000000000000000e+03,1.225783088900959661e-01
6.538000000000000000e+03,2.590983161325366435e-01
6.539000000000000000e+03,4.179491822077373575e-01
6.539000000000000000e+03,4.315287585249562297e-02
6.539000000000000000e+03,1.566781338644456512e-01
6.540000000000000000e+03,6.474138451324763510e-01
6.540000000000000000e+03,3.156497072846882468e-02
6.540000000000000000e+03,2.831190777958838556e-01
6.541000000000000000e+03,2.860160540768905690e-01
6.541000000000000000e+03,2.353793228317943020e-01
6.541000000000000000e+03,4.204840364536182040e-01
6.542000000000000000e+03,8.118172490796065066e-01
6.542000000000000000e+03,1.119560625264047343e-01
6.542000000000000000e+03,7.071639809282395106e-01
6.543000000000000000e+03,6.780735107731304945e-01
6.543000000000000000e+03,1.013941698352344711e-01
6.543000000000000000e+03,9.301708008932343397e-01
6.544000000000000000e+03,4.648439857565332956e-01
6.544000000000000000e+03,6.341963908503832625e-01
6.544000000000000000e+03,7.640171404429959567e-01
6.545000000000000000e+03,4.554288128432615324e-01
6.545000000000000000e+03,4.632144365984670054e-01
6.545000000000000000e+03,8.734987023960407715e-01
6.546000000000000000e+03,2.522783511376667231e-01
6.546000000000000000e+03,2.510712776872472962e-01
6.546000000000000000e+03,7.703542760576981285e-01
6.547000000000000000e+03,1.371235439676504186e-01
6.547000000000000000e+03,1.013941698352344711e-01
6.547000000000000000e+03,5.571247510411008186e-01
6.548000000000000000e+03,1.607218299233508230e-01
6.548000000000000000e+03,5.523568109119439962e-01
6.548000000000000000e+03,6.056491037479631023e-01
6.549000000000000000e+03,2.998973987567143396e-01
6.549000000000000000e+03,3.442573480596294311e-01
6.549000000000000000e+03,6.451204055766793788e-01
6.550000000000000000e+03,1.595751101454523646e-01
6.550000000000000000e+03,6.667873740117086223e-01
6.550000000000000000e+03,3.926609934214497222e-01
6.551000000000000000e+03,2.328444685859134555e-01
6.551000000000000000e+03,5.676866437322710679e-01
6.551000000000000000e+03,5.448729555193433383e-01
6.552000000000000000e+03,7.145874826483190889e-02
6.552000000000000000e+03,5.704025589957149034e-01
6.552000000000000000e+03,5.028064457722252190e-01
6.553000000000000000e+03,1.284929687971513024e-01
6.553000000000000000e+03,7.714406421630756183e-01
6.553000000000000000e+03,3.492667028788701833e-01
6.554000000000000000e+03,1.730943327901502682e-01
6.554000000000000000e+03,3.692437684833121958e-01
6.554000000000000000e+03,3.452833604924859801e-01
6.555000000000000000e+03,2.202305510290301083e-01
6.555000000000000000e+03,6.056491037479631023e-01
6.555000000000000000e+03,3.824612227654052843e-01
6.556000000000000000e+03,3.681574023779347060e-01
6.556000000000000000e+03,5.407085521153962571e-01
6.556000000000000000e+03,6.977488080149677474e-01
6.557000000000000000e+03,6.722192045385961823e-01
6.557000000000000000e+03,1.140684410646387870e-01
6.557000000000000000e+03,9.605890518438047199e-01
6.558000000000000000e+03,5.407085521153962571e-01
6.558000000000000000e+03,3.324280282455187585e-01
6.558000000000000000e+03,2.021848029452592288e-01
6.559000000000000000e+03,3.603717786227291775e-01
6.559000000000000000e+03,4.188544872955519138e-01
6.559000000000000000e+03,3.290482225843442410e-01
6.560000000000000000e+03,9.649948699378356753e-01
6.560000000000000000e+03,5.299052447341420780e-02
6.560000000000000000e+03,3.204176474138451525e-01
6.561000000000000000e+03,8.878025227835113498e-01
6.561000000000000000e+03,8.934757680004827840e-01
6.561000000000000000e+03,4.786046230913151150e-02
6.562000000000000000e+03,7.654052749109783171e-01
6.562000000000000000e+03,7.326935844046110757e-01
6.562000000000000000e+03,4.212686341963908787e-02
6.563000000000000000e+03,6.085460800289698158e-01
6.563000000000000000e+03,4.031625324400989890e-02
6.563000000000000000e+03,2.869213591647051809e-01
6.564000000000000000e+03,3.492667028788701833e-01
6.564000000000000000e+03,3.603717786227291775e-01
6.564000000000000000e+03,5.704025589957149034e-01
6.565000000000000000e+03,9.931196813326090833e-01
6.565000000000000000e+03,1.739996378779648800e-01
6.565000000000000000e+03,4.500573359888949132e-01
6.566000000000000000e+03,9.560625264047317717e-01
6.566000000000000000e+03,2.372502866799444665e-01
6.566000000000000000e+03,4.312873438348723276e-01
6.567000000000000000e+03,9.289637274428148572e-01
6.567000000000000000e+03,8.666787374011708511e-02
6.567000000000000000e+03,6.578550304786046077e-01
6.568000000000000000e+03,9.835234474017744422e-01
6.568000000000000000e+03,6.325064880197960038e-02
6.568000000000000000e+03,8.200253485424587874e-01
6.569000000000000000e+03,8.247329349990947245e-01
6.569000000000000000e+03,8.666787374011708511e-02
6.569000000000000000e+03,7.914780614400386272e-01
6.570000000000000000e+03,5.398032470275816452e-01
6.570000000000000000e+03,7.097591888466413534e-01
6.570000000000000000e+03,6.655199468887681435e-01
6.571000000000000000e+03,8.413301949423622472e-02
6.571000000000000000e+03,4.285110748989075583e-03
6.571000000000000000e+03,4.864506005190415844e-02
6.572000000000000000e+03,1.595751101454523646e-01
6.572000000000000000e+03,1.207073450419457938e-03
6.572000000000000000e+03,4.079908262417768217e-02
6.573000000000000000e+03,2.685738427183294030e-01
6.573000000000000000e+03,2.460619228680065163e-01
6.573000000000000000e+03,2.363449815921298824e-01
6.574000000000000000e+03,1.132838433218661400e-01
6.574000000000000000e+03,1.420725451143702023e-01
6.574000000000000000e+03,1.323556038384935685e-01
6.575000000000000000e+03,5.009354819240750475e-03
6.575000000000000000e+03,4.224757076468103000e-04
6.575000000000000000e+03,1.931317520671132831e-03
6.576000000000000000e+03,4.786046230913151150e-02
6.576000000000000000e+03,2.088237069225662434e-02
6.576000000000000000e+03,1.502806445772225316e-02
6.577000000000000000e+03,5.775846460257106491e-02
6.577000000000000000e+03,8.920272798599794550e-02
6.577000000000000000e+03,9.203935059448367650e-02
6.578000000000000000e+03,1.201038083167360777e-02
6.578000000000000000e+03,6.035367252097289690e-04
6.578000000000000000e+03,2.172732210755024245e-03
6.579000000000000000e+03,8.751282515541070062e-02
6.579000000000000000e+03,3.941094815619530789e-02
6.579000000000000000e+03,3.657432554770957689e-02
6.580000000000000000e+03,1.396583982135312929e-01
6.580000000000000000e+03,1.854064819844287448e-01
6.580000000000000000e+03,1.147926851348904514e-01
6.581000000000000000e+03,5.172309735047377760e-02
6.581000000000000000e+03,6.880318667390910616e-03
6.581000000000000000e+03,4.116120465930352135e-02
6.582000000000000000e+03,9.898605830164765029e-01
6.582000000000000000e+03,9.814110688635403479e-01
6.582000000000000000e+03,5.886293680970486886e-01
6.583000000000000000e+03,9.458627557486872783e-01
6.583000000000000000e+03,2.304303216850745462e-01
6.583000000000000000e+03,4.355724545838614015e-01
6.584000000000000000e+03,7.844770354276057178e-01
6.584000000000000000e+03,4.204840364536182040e-01
6.584000000000000000e+03,6.829018045748084242e-01
6.585000000000000000e+03,5.783692437684833099e-01
6.585000000000000000e+03,2.960347637153720735e-01
6.585000000000000000e+03,9.847908745247148099e-01
6.586000000000000000e+03,4.702758162834208555e-01
6.586000000000000000e+03,3.265737220109843908e-01
6.586000000000000000e+03,5.417949182207737469e-01
6.587000000000000000e+03,5.146961192588569434e-01
6.587000000000000000e+03,2.460619228680065163e-01
6.587000000000000000e+03,3.747359526827207521e-01
6.588000000000000000e+03,4.288128432615124774e-01
6.588000000000000000e+03,1.574023779346973295e-01
6.588000000000000000e+03,8.864747419880499857e-01
6.589000000000000000e+03,5.770414629730219458e-01
6.589000000000000000e+03,4.864506005190415983e-01
6.589000000000000000e+03,3.452833604924859801e-01
6.590000000000000000e+03,4.124569980083288012e-01
6.590000000000000000e+03,3.082262055646086130e-01
6.590000000000000000e+03,3.887983583801074561e-01
6.591000000000000000e+03,9.847908745247148099e-01
6.591000000000000000e+03,1.246303337558090363e-01
6.591000000000000000e+03,6.839278170076649177e-01
6.592000000000000000e+03,7.151306657010079171e-01
6.592000000000000000e+03,7.185708250347033754e-01
6.592000000000000000e+03,8.980626471120767285e-02
6.593000000000000000e+03,6.747540587844770288e-01
6.593000000000000000e+03,1.259581145512704559e-01
6.593000000000000000e+03,8.449514152936206113e-01
6.594000000000000000e+03,2.703240992214376304e-01
6.594000000000000000e+03,3.274186734262780063e-01
6.594000000000000000e+03,5.015993723218057365e-01
6.595000000000000000e+03,3.887983583801074561e-01
6.595000000000000000e+03,4.244070251674814664e-01
6.595000000000000000e+03,9.882913875309312646e-01
6.596000000000000000e+03,3.492667028788701833e-01
6.596000000000000000e+03,6.759611322348965112e-01
6.596000000000000000e+03,7.360733900657855378e-01
6.597000000000000000e+03,3.681574023779347060e-01
6.597000000000000000e+03,3.977307019132114152e-01
6.597000000000000000e+03,2.904218721709215800e-01
6.598000000000000000e+03,1.169050636731245041e-01
6.598000000000000000e+03,3.148047558693946590e-01
6.598000000000000000e+03,3.670710362725571607e-01
6.599000000000000000e+03,8.352948276902649738e-02
6.599000000000000000e+03,7.360733900657855378e-01
6.599000000000000000e+03,2.914478846037781290e-01
6.600000000000000000e+03,2.460619228680065163e-01
6.600000000000000000e+03,5.944836743315831118e-01
6.600000000000000000e+03,5.547106041402619647e-01
6.601000000000000000e+03,4.194580240207616828e-02
6.601000000000000000e+03,6.489830406180215894e-01
6.601000000000000000e+03,3.645361820266763142e-01
6.602000000000000000e+03,2.563220471965719227e-01
6.602000000000000000e+03,5.932766008811636294e-01
6.602000000000000000e+03,7.229162894562134456e-01
6.603000000000000000e+03,7.151306657010079171e-01
6.603000000000000000e+03,1.381495564005069676e-01
6.603000000000000000e+03,8.200253485424587874e-01
6.604000000000000000e+03,4.893475768000482562e-01
6.604000000000000000e+03,2.937413241595751012e-01
6.604000000000000000e+03,2.435270686221256697e-01
6.605000000000000000e+03,6.437926247812179037e-01
6.605000000000000000e+03,1.474440219687367937e-01
6.605000000000000000e+03,6.667873740117086223e-01
6.606000000000000000e+03,6.378779648741625952e-01
6.606000000000000000e+03,5.806626833242802821e-01
6.606000000000000000e+03,3.713561470215462346e-01
6.607000000000000000e+03,8.849659001750256326e-01
6.607000000000000000e+03,8.479690989196693174e-01
6.607000000000000000e+03,1.504617055947854443e-01
6.608000000000000000e+03,7.089142374313477379e-01
6.608000000000000000e+03,2.758162834208461450e-02
6.608000000000000000e+03,2.510712776872472962e-01
6.609000000000000000e+03,3.421449695213953923e-01
6.609000000000000000e+03,2.890337377029392196e-01
6.609000000000000000e+03,3.397911762930774099e-02
6.610000000000000000e+03,8.463999034341239680e-01
6.610000000000000000e+03,8.769992154022572262e-01
6.610000000000000000e+03,8.579274548856298255e-01
6.611000000000000000e+03,2.937413241595751012e-01
6.611000000000000000e+03,1.424346671494960449e-02
6.611000000000000000e+03,5.667209849719355430e-02
6.612000000000000000e+03,3.917556883336351103e-01
6.612000000000000000e+03,4.312873438348723276e-01
6.612000000000000000e+03,3.657432554770957689e-02
6.613000000000000000e+03,5.134890458084374609e-01
6.613000000000000000e+03,5.196451204055766437e-01
6.613000000000000000e+03,2.679703059931196757e-02
6.614000000000000000e+03,6.839278170076649177e-01
6.614000000000000000e+03,6.317822439495442977e-01
6.614000000000000000e+03,2.498642042368278207e-02
6.615000000000000000e+03,4.457722252399058394e-01
6.615000000000000000e+03,4.049127889432072025e-01
6.615000000000000000e+03,2.649526223670710390e-02
6.616000000000000000e+03,1.721890277023356841e-01
6.616000000000000000e+03,1.233025529603476306e-01
6.616000000000000000e+03,6.216428269660208630e-03
6.617000000000000000e+03,1.274066026917737848e-01
6.617000000000000000e+03,5.492184199408533737e-03
6.617000000000000000e+03,2.088237069225662434e-02
