# position,p_value_coverage
6.770000000000000000e+03,8.727821363910681640e-01
6.771000000000000000e+03,5.129149064574531902e-01
6.772000000000000000e+03,3.919734459867230125e-01
6.773000000000000000e+03,2.546167773083886643e-01
6.774000000000000000e+03,3.607724803862402130e-01
6.775000000000000000e+03,5.671695835847917477e-01
6.776000000000000000e+03,8.440555220277610182e-01
6.777000000000000000e+03,9.395292697646349112e-01
6.778000000000000000e+03,8.104405552202775809e-01
6.779000000000000000e+03,7.502715751357875718e-01
6.780000000000000000e+03,7.030175015087507528e-01
6.781000000000000000e+03,8.072420036210018468e-01
6.782000000000000000e+03,6.710319855159927460e-01
6.783000000000000000e+03,6.753771876885938941e-01
6.784000000000000000e+03,6.286662643331322187e-01
6.785000000000000000e+03,5.114665057332529186e-01
6.786000000000000000e+03,2.006035003017501428e-01
6.787000000000000000e+03,2.094749547374773757e-01
6.788000000000000000e+03,1.844900422450211352e-01
6.789000000000000000e+03,7.145443572721786596e-02
6.790000000000000000e+03,1.051297525648762776e-01
6.791000000000000000e+03,3.097163548581774450e-01
6.792000000000000000e+03,3.240193120096560020e-01
6.793000000000000000e+03,3.769462884731442642e-01
6.794000000000000000e+03,4.016294508147253972e-01
6.795000000000000000e+03,2.039831019915510080e-01
6.796000000000000000e+03,1.570307785153892688e-01
6.797000000000000000e+03,1.205190102595051355e-01
6.798000000000000000e+03,5.576342788171394227e-02
6.799000000000000000e+03,1.076041038020519036e-01
6.800000000000000000e+03,2.126131563065781493e-01
6.801000000000000000e+03,2.109837054918527466e-01
6.802000000000000000e+03,6.003017501508750575e-01
6.803000000000000000e+03,9.817139408569703907e-01
6.804000000000000000e+03,9.337960168980083964e-01
6.805000000000000000e+03,9.232951116475558440e-01
6.806000000000000000e+03,8.338563669281834345e-01
6.807000000000000000e+03,5.266747133373567147e-01
6.808000000000000000e+03,1.588412794206397194e-01
6.809000000000000000e+03,3.027157513578757064e-01
6.810000000000000000e+03,2.321062160531080221e-01
6.811000000000000000e+03,5.228123114061556942e-01
6.812000000000000000e+03,7.068799034399517733e-01
6.813000000000000000e+03,7.833433916716958656e-01
6.814000000000000000e+03,7.905853952926976680e-01
6.815000000000000000e+03,7.771876885938443502e-01
6.816000000000000000e+03,8.240796620398310735e-01
6.817000000000000000e+03,9.716354858177429499e-01
6.818000000000000000e+03,7.354858177429088872e-01
6.819000000000000000e+03,5.306578153289076560e-01
6.820000000000000000e+03,2.999396499698249730e-01
6.821000000000000000e+03,3.750150875075437540e-01
6.822000000000000000e+03,6.988533494266747637e-01
6.823000000000000000e+03,8.823174411587205723e-01
6.824000000000000000e+03,8.764634882317441367e-01
6.825000000000000000e+03,4.725407362703681335e-01
6.826000000000000000e+03,8.756185878092939134e-01
6.827000000000000000e+03,9.673506336753168178e-01
6.828000000000000000e+03,6.670488835244418047e-01
6.829000000000000000e+03,4.448400724200362033e-01
6.830000000000000000e+03,2.554616777308388875e-01
6.831000000000000000e+03,3.398913699456849735e-01
6.832000000000000000e+03,4.196741098370549428e-01
6.833000000000000000e+03,3.907664453832226936e-01
6.834000000000000000e+03,4.359686179843089704e-01
6.835000000000000000e+03,4.966807483403741785e-01
6.836000000000000000e+03,6.380205190102594681e-01
6.837000000000000000e+03,8.238986119493060256e-01
6.838000000000000000e+03,8.452625226312613371e-01
6.839000000000000000e+03,7.197948098974049636e-01
6.840000000000000000e+03,4.073627036813518565e-01
6.841000000000000000e+03,6.928183464091731691e-01
6.842000000000000000e+03,7.962582981291490558e-01
6.843000000000000000e+03,9.159927579963790256e-01
6.844000000000000000e+03,7.753771876885938719e-01
6.845000000000000000e+03,4.187688593844297036e-01
6.846000000000000000e+03,3.161134580567290242e-01
6.847000000000000000e+03,2.125528062764031334e-01
6.848000000000000000e+03,2.883524441762220780e-01
6.849000000000000000e+03,5.745322872661435820e-01
6.850000000000000000e+03,9.843089921544960763e-01
6.851000000000000000e+03,4.982498491249245376e-01
6.852000000000000000e+03,5.859987929993965006e-02
6.853000000000000000e+03,1.786360893180446649e-02
6.854000000000000000e+03,3.554616777308388514e-02
6.855000000000000000e+03,4.236572118286058980e-02
6.856000000000000000e+03,2.770669885334942628e-01
6.857000000000000000e+03,5.386843693421846657e-01
6.858000000000000000e+03,6.998792999396499237e-01
6.859000000000000000e+03,7.281834640917320689e-01
6.860000000000000000e+03,7.428485214242607215e-01
6.861000000000000000e+03,3.808086904043452292e-01
6.862000000000000000e+03,3.822570911285455564e-01
6.863000000000000000e+03,4.664453832226916341e-01
6.864000000000000000e+03,3.695232347616173585e-01
6.865000000000000000e+03,4.251056125528062668e-01
6.866000000000000000e+03,4.750754375377187477e-01
6.867000000000000000e+03,3.550392275196137537e-01
6.868000000000000000e+03,1.508147254073627097e-01
6.869000000000000000e+03,2.888352444176222056e-01
6.870000000000000000e+03,2.182860591430295649e-01
6.871000000000000000e+03,1.934218467109233563e-01
6.872000000000000000e+03,3.275196137598068713e-01
6.873000000000000000e+03,4.468316234158117295e-01
6.874000000000000000e+03,4.458056729028364584e-01
6.875000000000000000e+03,5.325286662643331503e-01
6.876000000000000000e+03,5.239589619794809972e-01
6.877000000000000000e+03,9.608328304164152067e-01
6.878000000000000000e+03,7.928786964393482739e-01
6.879000000000000000e+03,6.829209414604707762e-01
6.880000000000000000e+03,5.633675316837658542e-01
6.881000000000000000e+03,3.771273385636692566e-01
6.882000000000000000e+03,4.513578756789378144e-01
6.883000000000000000e+03,5.371152685576342511e-01
6.884000000000000000e+03,6.334339167169583673e-01
6.885000000000000000e+03,9.398913699456850068e-01
6.886000000000000000e+03,6.744115872057936389e-01
6.887000000000000000e+03,3.768255884127942323e-01
6.888000000000000000e+03,6.825588412794206250e-02
6.889000000000000000e+03,4.429692214846107229e-02
6.890000000000000000e+03,1.452021726010863101e-01
6.891000000000000000e+03,3.101388050694025567e-01
6.892000000000000000e+03,3.339167169583585060e-01
6.893000000000000000e+03,8.107423053711526606e-01
6.894000000000000000e+03,9.797223898611949755e-01
6.895000000000000000e+03,8.560651780325889693e-01
6.896000000000000000e+03,7.476161738080868702e-01
6.897000000000000000e+03,7.956547978273988964e-01
6.898000000000000000e+03,5.382015691007845382e-01
6.899000000000000000e+03,3.246831623415811774e-01
6.900000000000000000e+03,4.432709716354858442e-01
6.901000000000000000e+03,4.741701870850935641e-01
6.902000000000000000e+03,4.389257694628847517e-01
6.903000000000000000e+03,3.439951719975860023e-01
6.904000000000000000e+03,2.296922148461074120e-01
6.905000000000000000e+03,2.709112854556427474e-01
6.906000000000000000e+03,2.176222088111044173e-01
6.907000000000000000e+03,2.319855159927579902e-01
6.908000000000000000e+03,1.359686179843089815e-01
6.909000000000000000e+03,9.746529873264936361e-02
6.910000000000000000e+03,1.439348219674109752e-01
6.911000000000000000e+03,9.342184671092335080e-02
6.912000000000000000e+03,4.972842486421243102e-02
6.913000000000000000e+03,6.203983101991551036e-02
6.914000000000000000e+03,5.678937839468919946e-02
6.915000000000000000e+03,2.311406155703077739e-02
6.916000000000000000e+03,4.821967410983705321e-02
6.917000000000000000e+03,6.155703077851538974e-02
6.918000000000000000e+03,1.266747133373566647e-01
6.919000000000000000e+03,1.988533494266747081e-01
6.920000000000000000e+03,2.560651780325889915e-01
6.921000000000000000e+03,1.741701870850935474e-01
6.922000000000000000e+03,1.415811707905854089e-01
6.923000000000000000e+03,3.719372359686179963e-01
6.924000000000000000e+03,4.070006035003017608e-01
6.925000000000000000e+03,9.746529873264936361e-01
6.926000000000000000e+03,8.001207000603500763e-01
6.927000000000000000e+03,8.203379601689800849e-01
6.928000000000000000e+03,9.620398310199155256e-01
6.929000000000000000e+03,7.799034399517199567e-01
6.930000000000000000e+03,2.100181050090524915e-01
6.931000000000000000e+03,9.680144840072420209e-02
6.932000000000000000e+03,2.852745926372963203e-01
6.933000000000000000e+03,3.515992757996379003e-01
6.934000000000000000e+03,6.832226916113458559e-01
6.935000000000000000e+03,9.497284248642123838e-01
6.936000000000000000e+03,9.324079662039831407e-01
6.937000000000000000e+03,9.599879299939649835e-01
6.938000000000000000e+03,9.900422450211224801e-01
6.939000000000000000e+03,7.196137598068799157e-01
6.940000000000000000e+03,6.595654797827399385e-01
6.941000000000000000e+03,5.887145443572722181e-01
6.942000000000000000e+03,6.070006035003017164e-01
6.943000000000000000e+03,5.208811104405551839e-01
6.944000000000000000e+03,5.368135184067591714e-01
6.945000000000000000e+03,5.819553409776705433e-01
6.946000000000000000e+03,8.530476765238382830e-01
6.947000000000000000e+03,9.123114061557030530e-01
6.948000000000000000e+03,8.638503319251659152e-01
6.949000000000000000e+03,8.354254677127338491e-01
6.950000000000000000e+03,6.651780325890163104e-01
6.951000000000000000e+03,1.763427881713940937e-01
6.952000000000000000e+03,9.034399517199757923e-02
6.953000000000000000e+03,5.190102595051297729e-02
6.954000000000000000e+03,1.291490645745322838e-02
6.955000000000000000e+03,6.397103198551599111e-03
6.956000000000000000e+03,1.297525648762824432e-02
6.957000000000000000e+03,1.852745926372963148e-02
6.958000000000000000e+03,3.313216656608328203e-02
6.959000000000000000e+03,1.419432709716354768e-01
6.960000000000000000e+03,2.637296318648159055e-01
6.961000000000000000e+03,2.861194930597465436e-01
6.962000000000000000e+03,1.828002414001206888e-01
6.963000000000000000e+03,2.140012070006034883e-01
6.964000000000000000e+03,1.373566686783343482e-01
6.965000000000000000e+03,7.525648762824381499e-02
6.966000000000000000e+03,4.477972238986119291e-02
6.967000000000000000e+03,7.302353651176825278e-02
6.968000000000000000e+03,1.407362703681351856e-01
6.969000000000000000e+03,1.470730235365117766e-01
6.970000000000000000e+03,1.585998792999396556e-01
6.971000000000000000e+03,1.462884731442365693e-01
6.972000000000000000e+03,1.108026554013277071e-01
6.973000000000000000e+03,2.783946891973446136e-01
6.974000000000000000e+03,3.687386843693422067e-01
6.975000000000000000e+03,4.272782136391068408e-01
6.976000000000000000e+03,6.523234761617381361e-01
6.977000000000000000e+03,8.578756789378394476e-01
6.978000000000000000e+03,6.528062764031381526e-01
6.979000000000000000e+03,8.806879903439951418e-01
6.980000000000000000e+03,6.380205190102594681e-01
6.981000000000000000e+03,5.449607724803862130e-01
6.982000000000000000e+03,4.133373566686783240e-01
6.983000000000000000e+03,2.872057936028967751e-01
6.984000000000000000e+03,4.258298129149064581e-01
6.985000000000000000e+03,3.615570307785153648e-01
6.986000000000000000e+03,3.662039831019915370e-01
6.987000000000000000e+03,4.593240796620398081e-01
6.988000000000000000e+03,3.518406759203379641e-01
6.989000000000000000e+03,4.395292697646348556e-01
6.990000000000000000e+03,6.746529873264937027e-01
6.991000000000000000e+03,9.758599879299939550e-01
6.992000000000000000e+03,9.262522631261315142e-01
6.993000000000000000e+03,5.214242607121303275e-01
6.994000000000000000e+03,7.122510561255280814e-01
6.995000000000000000e+03,7.520217260108630342e-01
6.996000000000000000e+03,6.477368738684369243e-01
6.997000000000000000e+03,5.622208811104405513e-01
6.998000000000000000e+03,5.913699456849728087e-01
6.999000000000000000e+03,2.730235365117682500e-01
7.000000000000000000e+03,5.544960772480386213e-01
7.001000000000000000e+03,8.792395896197947591e-01
7.002000000000000000e+03,8.992757996378998309e-01
7.003000000000000000e+03,7.448400724200362477e-01
7.004000000000000000e+03,6.660832830416415495e-01
7.005000000000000000e+03,8.928786964393482517e-01
7.006000000000000000e+03,8.409776704888352050e-01
7.007000000000000000e+03,6.575135787567893964e-01
7.008000000000000000e+03,3.728424864212432355e-01
7.009000000000000000e+03,4.783946891973446247e-01
7.010000000000000000e+03,4.146047073023536589e-01
7.011000000000000000e+03,3.500905250452625017e-01
7.012000000000000000e+03,3.298732649366324932e-01
7.013000000000000000e+03,2.258298129149064470e-01
7.014000000000000000e+03,5.197948098974048969e-01
7.015000000000000000e+03,8.179843089921544630e-01
7.016000000000000000e+03,8.780325890162945512e-01
7.017000000000000000e+03,7.944477972238985775e-01
7.018000000000000000e+03,7.813518406759203394e-01
7.019000000000000000e+03,3.996378998189499265e-01
7.020000000000000000e+03,5.757392878696439287e-02
7.021000000000000000e+03,4.339167169583584699e-02
7.022000000000000000e+03,3.240796620398310457e-02
7.023000000000000000e+03,3.023536511768255830e-02
7.024000000000000000e+03,1.378394689197344480e-01
7.025000000000000000e+03,4.230537115268557802e-01
7.026000000000000000e+03,5.189499094749547847e-01
7.027000000000000000e+03,8.300543150271575410e-01
7.028000000000000000e+03,5.403138201569100962e-01
7.029000000000000000e+03,5.028968014484007654e-01
7.030000000000000000e+03,5.059746529873264675e-01
7.031000000000000000e+03,4.199155099577550065e-01
7.032000000000000000e+03,6.955944477972239026e-01
7.033000000000000000e+03,7.591430295715148047e-01
7.034000000000000000e+03,5.713337356668678479e-01
7.035000000000000000e+03,5.158117079058539556e-01
7.036000000000000000e+03,5.222691611345805507e-01
7.037000000000000000e+03,6.048883524441762694e-01
7.038000000000000000e+03,9.480386240193120484e-01
7.039000000000000000e+03,7.595654797827399163e-01
7.040000000000000000e+03,4.313216656608328536e-01
7.041000000000000000e+03,2.129752564876282450e-01
7.042000000000000000e+03,5.036210018105009567e-01
7.043000000000000000e+03,8.391671695835848377e-01
7.044000000000000000e+03,9.430899215449607409e-01
7.045000000000000000e+03,7.541943270971634972e-01
7.046000000000000000e+03,4.523838261919130854e-01
7.047000000000000000e+03,6.477972238986119402e-01
7.048000000000000000e+03,6.005431502715751213e-01
7.049000000000000000e+03,6.488835244417622272e-01
7.050000000000000000e+03,9.135184067592033719e-01
7.051000000000000000e+03,7.726614363307181543e-01
7.052000000000000000e+03,5.162341581170790672e-01
7.053000000000000000e+03,1.369342184671092366e-01
7.054000000000000000e+03,6.415208207604103374e-02
7.055000000000000000e+03,7.157513578756789785e-02
7.056000000000000000e+03,3.808086904043452015e-02
7.057000000000000000e+03,5.431502715751358040e-02
7.058000000000000000e+03,5.739287869643934503e-02
7.059000000000000000e+03,6.789378394689196683e-02
7.060000000000000000e+03,1.565479782739891412e-01
7.061000000000000000e+03,2.112251056125528104e-01
7.062000000000000000e+03,1.784550392275196240e-01
7.063000000000000000e+03,2.284248642124321049e-01
7.064000000000000000e+03,2.765238382619191193e-01
7.065000000000000000e+03,2.609535304767652275e-01
7.066000000000000000e+03,6.388050694025346754e-01
7.067000000000000000e+03,9.751961375980687796e-01
7.068000000000000000e+03,7.830416415208207859e-01
7.069000000000000000e+03,6.503319251659626099e-01
7.070000000000000000e+03,6.109233554616777528e-01
7.071000000000000000e+03,8.780325890162945512e-01
7.072000000000000000e+03,8.070006035003017830e-01
7.073000000000000000e+03,5.007845503922752073e-01
7.074000000000000000e+03,1.355461677730838976e-01
7.075000000000000000e+03,5.123717561858780883e-02
7.076000000000000000e+03,6.668678334339167568e-02
7.077000000000000000e+03,4.164152082076041234e-02
7.078000000000000000e+03,6.330718165359082439e-02
7.079000000000000000e+03,3.151478575739287691e-01
7.080000000000000000e+03,4.522027761013880376e-01
7.081000000000000000e+03,6.670488835244418047e-01
7.082000000000000000e+03,9.126735063367531486e-01
7.083000000000000000e+03,9.727821363910681418e-01
7.084000000000000000e+03,9.980687990343994898e-01
7.085000000000000000e+03,9.280627640313819926e-01
7.086000000000000000e+03,9.951719975859988354e-01
7.087000000000000000e+03,8.630054315027158029e-01
